,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
285090,I152096420,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,578,Y,2015-11-20 17:58:00,2015,11,Friday,17,Part One,CENTRE ST,42.32246336,-71.10757917,"(42.32246336, -71.10757917)"
285091,I152096420,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E13,578,Y,2015-11-20 17:58:00,2015,11,Friday,17,Part One,CENTRE ST,42.32246336,-71.10757917,"(42.32246336, -71.10757917)"
286684,I152094689,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,355,Y,2015-11-14 16:54:00,2015,11,Saturday,16,Part One,DIX ST,42.2952182,-71.06068709,"(42.29521820, -71.06068709)"
286708,I152094666,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,355,Y,2015-11-14 16:54:00,2015,11,Saturday,16,Part One,DIX ST,42.2952182,-71.06068709,"(42.29521820, -71.06068709)"
286734,I152094639,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,460,Y,2015-11-14 15:09:00,2015,11,Saturday,15,Part One,WASHINGTON ST,42.30422176,-71.07918459,"(42.30422176, -71.07918459)"
288473,I152092670,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,324,Y,2015-11-08 00:00:00,2015,11,Sunday,0,Part One,DEWEY ST,42.31676691,-71.07714054,"(42.31676691, -71.07714054)"
288474,I152092670,1845,Drug Violation,DRUGS - POSS CLASS D,B2,324,Y,2015-11-08 00:00:00,2015,11,Sunday,0,Part Two,DEWEY ST,42.31676691,-71.07714054,"(42.31676691, -71.07714054)"
288475,I152092670,3125,Warrant Arrests,WARRANT ARREST,B2,324,Y,2015-11-08 00:00:00,2015,11,Sunday,0,Part Three,DEWEY ST,42.31676691,-71.07714054,"(42.31676691, -71.07714054)"
289885,I152091104,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,366,Y,2015-11-03 00:15:00,2015,11,Tuesday,0,Part One,SHEPTON ST,42.28995318,-71.06076101,"(42.28995318, -71.06076101)"
290237,I152090710,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,944,Y,2015-11-01 16:09:00,2015,11,Sunday,16,Part One,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)"
290564,I152090355,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,451,Y,2015-10-31 17:21:00,2015,10,Saturday,17,Part One,WASHINGTON ST,42.29526287,-71.07207439,"(42.29526287, -71.07207439)"
290565,I152090355,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,C11,451,Y,2015-10-31 17:21:00,2015,10,Saturday,17,Part Two,WASHINGTON ST,42.29526287,-71.07207439,"(42.29526287, -71.07207439)"
291399,I152089426,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,909,Y,2015-10-28 15:04:00,2015,10,Wednesday,15,Part One,TREMONT ST,42.3346705,-71.088934,"(42.33467050, -71.08893400)"
291400,I152089426,3130,Search Warrants,SEARCH WARRANT,B2,909,Y,2015-10-28 15:04:00,2015,10,Wednesday,15,Part Three,TREMONT ST,42.3346705,-71.088934,"(42.33467050, -71.08893400)"
292403,I152088337,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E18,493,Y,2015-10-24 12:41:00,2015,10,Saturday,12,Part One,WOOD AVE,42.2656321,-71.11051694,"(42.26563210, -71.11051694)"
292825,I152087906,3125,Warrant Arrests,WARRANT ARREST,D14,807,Y,2015-10-22 23:45:00,2015,10,Thursday,23,Part Three,TELFORD ST,42.36227866,-71.13742722,"(42.36227866, -71.13742722)"
292826,I152087906,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",D14,807,Y,2015-10-22 23:45:00,2015,10,Thursday,23,Part One,TELFORD ST,42.36227866,-71.13742722,"(42.36227866, -71.13742722)"
292827,I152087906,3130,Search Warrants,SEARCH WARRANT,D14,807,Y,2015-10-22 23:45:00,2015,10,Thursday,23,Part Three,TELFORD ST,42.36227866,-71.13742722,"(42.36227866, -71.13742722)"
294144,I152086458,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,281,Y,2015-10-17 23:53:00,2015,10,Saturday,23,Part One,MOUNT PLEASANT AVE,42.32734041,-71.07945869,"(42.32734041, -71.07945869)"
294688,I152085872,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,903,Y,2015-10-15 23:13:00,2015,10,Thursday,23,Part One,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)"
295210,I152085312,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,550,Y,2015-10-14 02:19:00,2015,10,Wednesday,2,Part One,WASHINGTON ST,42.27625767,-71.13939536,"(42.27625767, -71.13939536)"
295211,I152085312,423,Aggravated Assault,ASSAULT - AGGRAVATED,E5,550,Y,2015-10-14 02:19:00,2015,10,Wednesday,2,Part One,WASHINGTON ST,42.27625767,-71.13939536,"(42.27625767, -71.13939536)"
295212,I152085312,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,E5,550,Y,2015-10-14 02:19:00,2015,10,Wednesday,2,Part Two,WASHINGTON ST,42.27625767,-71.13939536,"(42.27625767, -71.13939536)"
298246,I152082012,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,944,Y,2015-10-02 18:12:00,2015,10,Friday,18,Part One,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)"
298247,I152082012,3125,Warrant Arrests,WARRANT ARREST,B3,944,Y,2015-10-02 18:12:00,2015,10,Friday,18,Part Three,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)"
298714,I152081498,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,907,Y,2015-09-30 22:11:00,2015,9,Wednesday,22,Part One,BORDER ST,42.3714106,-71.04245069,"(42.37141060, -71.04245069)"
298932,I152081264,3130,Search Warrants,SEARCH WARRANT,E18,493,Y,2015-09-30 04:05:00,2015,9,Wednesday,4,Part Three,HUNTINGTON AVE,42.26169686,-71.11387342,"(42.26169686, -71.11387342)"
298933,I152081264,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E18,493,Y,2015-09-30 04:05:00,2015,9,Wednesday,4,Part One,HUNTINGTON AVE,42.26169686,-71.11387342,"(42.26169686, -71.11387342)"
299287,I152080898,1402,Vandalism,VANDALISM,B2,182,Y,2015-09-28 20:35:00,2015,9,Monday,20,Part Two,ALBION ST,42.3220384,-71.07140396,"(42.32203840, -71.07140396)"
299288,I152080898,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,182,Y,2015-09-28 20:35:00,2015,9,Monday,20,Part One,ALBION ST,42.3220384,-71.07140396,"(42.32203840, -71.07140396)"
299483,I152080693,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2015-09-28 04:49:00,2015,9,Monday,4,Part One,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
299484,I152080693,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,332,Y,2015-09-28 04:49:00,2015,9,Monday,4,Part Two,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
300023,I152080107,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,342,Y,2015-09-26 01:11:00,2015,9,Saturday,1,Part One,TOPLIFF ST,42.30336787,-71.06827221,"(42.30336787, -71.06827221)"
300024,I152080107,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,C11,342,Y,2015-09-26 01:11:00,2015,9,Saturday,1,Part Two,TOPLIFF ST,42.30336787,-71.06827221,"(42.30336787, -71.06827221)"
300332,I152079776,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,521,Y,2015-09-25 01:44:00,2015,9,Friday,1,Part One,MAPLE ST,42.2544451,-71.12242761,"(42.25444510, -71.12242761)"
300695,I152079378,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,328,Y,2015-09-23 20:40:00,2015,9,Wednesday,20,Part One,INTERVALE ST,42.31049939,-71.07733579,"(42.31049939, -71.07733579)"
301068,I152078988,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,618,Y,2015-09-22 16:32:00,2015,9,Tuesday,16,Part One,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.34091586, -71.08771531)"
302860,I152077031,2660,Other,OTHER OFFENSE,B2,593,Y,2015-09-16 18:55:00,2015,9,Wednesday,18,Part Two,CALUMET ST,42.33421,-71.104919,"(42.33421000, -71.10491900)"
302861,I152077031,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,593,Y,2015-09-16 18:55:00,2015,9,Wednesday,18,Part One,CALUMET ST,42.33421,-71.104919,"(42.33421000, -71.10491900)"
302862,I152077031,3125,Warrant Arrests,WARRANT ARREST,B2,593,Y,2015-09-16 18:55:00,2015,9,Wednesday,18,Part Three,CALUMET ST,42.33421,-71.104919,"(42.33421000, -71.10491900)"
303865,I152075954,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,560,Y,2015-09-12 22:27:00,2015,9,Saturday,22,Part One,KITTREDGE ST,42.28474254,-71.12953347,"(42.28474254, -71.12953347)"
303866,I152075954,1874,Drug Violation,DRUGS - OTHER,E5,560,Y,2015-09-12 22:27:00,2015,9,Saturday,22,Part Two,KITTREDGE ST,42.28474254,-71.12953347,"(42.28474254, -71.12953347)"
303867,I152075954,3207,Property Found,PROPERTY - FOUND,E5,560,Y,2015-09-12 22:27:00,2015,9,Saturday,22,Part Three,KITTREDGE ST,42.28474254,-71.12953347,"(42.28474254, -71.12953347)"
304647,I152075106,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,312,Y,2015-09-10 04:38:00,2015,9,Thursday,4,Part One,HOLWORTHY ST,42.31632131,-71.0892305,"(42.31632131, -71.08923050)"
304648,I152075106,3130,Search Warrants,SEARCH WARRANT,B2,312,Y,2015-09-10 04:38:00,2015,9,Thursday,4,Part Three,HOLWORTHY ST,42.31632131,-71.0892305,"(42.31632131, -71.08923050)"
305719,I152073942,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,624,Y,2015-09-06 01:54:00,2015,9,Sunday,1,Part One,BROOKLINE AVE,42.34680574,-71.09893987,"(42.34680574, -71.09893987)"
305722,I152073939,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,181,Y,2015-09-06 01:14:00,2015,9,Sunday,1,Part One,DUDLEY ST,42.32435506,-71.07440305,"(42.32435506, -71.07440305)"
307856,I152071601,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,125,Y,2015-08-29 02:00:00,2015,8,Saturday,2,Part Two,STUART ST,42.35064439,-71.06811584,"(42.35064439, -71.06811584)"
307861,I152071596,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,326,Y,2015-08-29 02:42:00,2015,8,Saturday,2,Part Two,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
307862,I152071596,3001,Medical Assistance,DEATH INVESTIGATION,B2,326,Y,2015-08-29 02:42:00,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
307863,I152071596,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,326,Y,2015-08-29 02:42:00,2015,8,Saturday,2,Part Three,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
307864,I152071596,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,326,Y,2015-08-29 02:42:00,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
307865,I152071596,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,326,Y,2015-08-29 02:42:00,2015,8,Saturday,2,Part One,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
309034,I152070281,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,340,Y,2015-08-24 21:55:00,2015,8,Monday,21,Part One,HAMILTON ST,42.30500848,-71.06606441,"(42.30500848, -71.06606441)"
309264,I152070024,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,280,Y,2015-08-24 00:57:00,2015,8,Monday,0,Part One,DUDLEY ST,42.32863172,-71.08309899,"(42.32863172, -71.08309899)"
309462,I152069800,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,462,Y,2015-08-23 01:44:00,2015,8,Sunday,1,Part One,ROSSETER ST,42.30270433,-71.0734249,"(42.30270433, -71.07342490)"
310306,I152068856,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,303,Y,2015-08-20 01:10:00,2015,8,Thursday,1,Part One,ERNST ST,42.31832089,-71.0993481,"(42.31832089, -71.09934810)"
310315,I152068848,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,722,Y,2015-08-19 21:30:00,2015,8,Wednesday,21,Part One,BAKER ST,42.27579337,-71.167152,"(42.27579337, -71.16715200)"
310316,I152068848,423,Aggravated Assault,ASSAULT - AGGRAVATED,E5,722,Y,2015-08-19 21:30:00,2015,8,Wednesday,21,Part One,BAKER ST,42.27579337,-71.167152,"(42.27579337, -71.16715200)"
310317,I152068848,3125,Warrant Arrests,WARRANT ARREST,E5,722,Y,2015-08-19 21:30:00,2015,8,Wednesday,21,Part Three,BAKER ST,42.27579337,-71.167152,"(42.27579337, -71.16715200)"
310861,I152068253,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,184,Y,2015-08-17 23:59:00,2015,8,Monday,23,Part One,GROOM ST,42.32019753,-71.06641761,"(42.32019753, -71.06641761)"
310862,I152068253,3114,Investigate Property,INVESTIGATE PROPERTY,B2,184,Y,2015-08-17 23:59:00,2015,8,Monday,23,Part Three,GROOM ST,42.32019753,-71.06641761,"(42.32019753, -71.06641761)"
311275,I152067782,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,Y,2015-08-16 11:58:00,2015,8,Sunday,11,Part One,MONSIGNOR DENNIS F O'CALL,42.32583998,-71.05463516,"(42.32583998, -71.05463516)"
311575,I152067431,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,906,Y,2015-08-15 00:30:00,2015,8,Saturday,0,Part One,WALDEN ST,42.32561013,-71.10449956,"(42.32561013, -71.10449956)"
311576,I152067431,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,E13,906,Y,2015-08-15 00:30:00,2015,8,Saturday,0,Part Two,WALDEN ST,42.32561013,-71.10449956,"(42.32561013, -71.10449956)"
311601,I152067405,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,337,Y,2015-08-14 21:43:00,2015,8,Friday,21,Part One,EVERTON ST,42.30481467,-71.07218295,"(42.30481467, -71.07218295)"
311856,I152067124,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2015-08-14 01:51:00,2015,8,Friday,1,Part One,HANCOCK ST,42.31319382,-71.06500833,"(42.31319382, -71.06500833)"
311946,I152067039,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,336,Y,2015-08-13 16:36:00,2015,8,Thursday,16,Part One,NORTON ST,42.30626521,-71.06864556,"(42.30626521, -71.06864556)"
311947,I152067039,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",C11,336,Y,2015-08-13 16:36:00,2015,8,Thursday,16,Part Two,NORTON ST,42.30626521,-71.06864556,"(42.30626521, -71.06864556)"
311948,I152067039,3125,Warrant Arrests,WARRANT ARREST,C11,336,Y,2015-08-13 16:36:00,2015,8,Thursday,16,Part Three,NORTON ST,42.30626521,-71.06864556,"(42.30626521, -71.06864556)"
312126,I152066849,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,303,Y,2015-08-13 01:04:00,2015,8,Thursday,1,Part Three,BRAGDON ST,42.31888243,-71.09929423,"(42.31888243, -71.09929423)"
312147,I152066828,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E13,303,Y,2015-08-12 22:14:00,2015,8,Wednesday,22,Part One,ERNST ST,42.31832089,-71.0993481,"(42.31832089, -71.09934810)"
312148,I152066827,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,428,Y,2015-08-12 22:18:00,2015,8,Wednesday,22,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
312149,I152066827,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,428,Y,2015-08-12 22:18:00,2015,8,Wednesday,22,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
313144,I152065731,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,909,Y,2015-08-09 01:04:00,2015,8,Sunday,1,Part One,CABOT ST,42.33297865,-71.08795759,"(42.33297865, -71.08795759)"
313377,I152065478,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,911,Y,2015-08-08 02:15:00,2015,8,Saturday,2,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
313396,I152065459,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,427,Y,2015-08-07 23:56:00,2015,8,Friday,23,Part One,BLUE HILL AVE,42.28048456,-71.09256731,"(42.28048456, -71.09256731)"
314728,I152064063,1845,Drug Violation,DRUGS - POSS CLASS D,B2,304,Y,2015-08-03 12:43:00,2015,8,Monday,12,Part Two,ACADEMY TER,42.32082221,-71.09731506,"(42.32082221, -71.09731506)"
314729,I152064063,3125,Warrant Arrests,WARRANT ARREST,B2,304,Y,2015-08-03 12:43:00,2015,8,Monday,12,Part Three,ACADEMY TER,42.32082221,-71.09731506,"(42.32082221, -71.09731506)"
314730,I152064063,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,304,Y,2015-08-03 12:43:00,2015,8,Monday,12,Part One,ACADEMY TER,42.32082221,-71.09731506,"(42.32082221, -71.09731506)"
314845,I152063927,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,906,Y,2015-08-02 23:42:00,2015,8,Sunday,23,Part One,HEATH ST,42.32624204,-71.10317575,"(42.32624204, -71.10317575)"
315040,I152063708,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,337,Y,2015-08-02 03:38:00,2015,8,Sunday,3,Part One,COLUMBIA RD,42.30723714,-71.07623393,"(42.30723714, -71.07623393)"
315136,I152063597,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,314,Y,2015-08-01 18:05:00,2015,8,Saturday,18,Part One,HAROLD ST,42.31531614,-71.09071957,"(42.31531614, -71.09071957)"
316154,I152062504,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,330,Y,2015-07-28 22:32:00,2015,7,Tuesday,22,Part One,SEAVER ST,42.30505376,-71.08403633,"(42.30505376, -71.08403633)"
316695,I152061904,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,427,Y,2015-07-27 00:11:00,2015,7,Monday,0,Part One,ELIZABETH ST,42.27986526,-71.08798275,"(42.27986526, -71.08798275)"
316989,I152061546,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,318,Y,2015-07-25 15:26:00,2015,7,Saturday,15,Part One,HOMESTEAD ST,42.31127726,-71.08909334,"(42.31127726, -71.08909334)"
316990,I152061546,3130,Search Warrants,SEARCH WARRANT,B2,318,Y,2015-07-25 15:26:00,2015,7,Saturday,15,Part Three,HOMESTEAD ST,42.31127726,-71.08909334,"(42.31127726, -71.08909334)"
317142,I152061366,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,318,Y,2015-07-24 23:54:00,2015,7,Friday,23,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,"(42.30956305, -71.08990197)"
317417,I152061055,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,578,Y,2015-07-24 01:03:00,2015,7,Friday,1,Part One,CHESTNUT AVE,42.31981996,-71.1042968,"(42.31981996, -71.10429680)"
317773,I152060642,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,429,Y,2015-07-22 18:57:00,2015,7,Wednesday,18,Part One,WILDWOOD ST,42.28378654,-71.0871581,"(42.28378654, -71.08715810)"
318265,I152060108,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,305,Y,2015-07-20 23:06:00,2015,7,Monday,23,Part One,MARTIN LUTHER KING JR BLV,42.3208382,-71.09018598,"(42.32083820, -71.09018598)"
318468,I152059883,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E5,941,Y,2015-07-20 10:35:00,2015,7,Monday,10,Part One,BROOKWAY RD,42.29396688,-71.11893964,"(42.29396688, -71.11893964)"
318469,I152059883,3001,Medical Assistance,DEATH INVESTIGATION,E5,941,Y,2015-07-20 10:35:00,2015,7,Monday,10,Part Three,BROOKWAY RD,42.29396688,-71.11893964,"(42.29396688, -71.11893964)"
319007,I152059273,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,444,Y,2015-07-17 23:57:00,2015,7,Friday,23,Part One,GLEASON ST,42.29630559,-71.08134086,"(42.29630559, -71.08134086)"
319047,I152059221,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,307,Y,2015-07-17 20:04:00,2015,7,Friday,20,Part One,COLUMBUS AVE,42.31488579,-71.09720699,"(42.31488579, -71.09720699)"
319293,I152058960,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,901,Y,2015-07-16 23:29:00,2015,7,Thursday,23,Part One,HORADAN WAY,42.33371742,-71.09665806,"(42.33371742, -71.09665806)"
319888,I152058305,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,425,Y,2015-07-14 18:52:00,2015,7,Tuesday,18,Part One,BLUE HILL AVE,42.2729449,-71.09348933,"(42.27294490, -71.09348933)"
320463,I152057685,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,281,Y,2015-07-13 00:33:00,2015,7,Monday,0,Part One,DUDLEY ST,42.32849143,-71.08121253,"(42.32849143, -71.08121253)"
320464,I152057685,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,281,Y,2015-07-13 00:33:00,2015,7,Monday,0,Part One,DUDLEY ST,42.32849143,-71.08121253,"(42.32849143, -71.08121253)"
320465,I152057684,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,330,Y,2015-07-12 23:47:00,2015,7,Sunday,23,Part One,WASHINGTON ST,42.30649283,-71.08180677,"(42.30649283, -71.08180677)"
320570,I152057567,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,329,Y,2015-07-12 16:24:00,2015,7,Sunday,16,Part One,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
320700,I152057410,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,420,Y,2015-07-11 22:49:00,2015,7,Saturday,22,Part One,MORTON ST,42.28028398,-71.08235497,"(42.28028398, -71.08235497)"
320716,I152057392,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,304,Y,2015-07-11 22:13:00,2015,7,Saturday,22,Part One,WEAVER WAY,42.32095696,-71.09680448,"(42.32095696, -71.09680448)"
321518,I152056444,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,313,Y,2015-07-08 00:00:00,2015,7,Wednesday,0,Part One,HUMBOLDT AVE,42.31705618,-71.08652731,"(42.31705618, -71.08652731)"
322243,I152055608,301,Robbery,ROBBERY - STREET,C6,914,Y,2015-07-06 03:29:00,2015,7,Monday,3,Part One,MONSIGNOR DENNIS F O'CALL,42.32583998,-71.05463516,"(42.32583998, -71.05463516)"
322244,I152055608,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,Y,2015-07-06 03:29:00,2015,7,Monday,3,Part One,MONSIGNOR DENNIS F O'CALL,42.32583998,-71.05463516,"(42.32583998, -71.05463516)"
322271,I152055577,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,308,Y,2015-07-05 23:39:00,2015,7,Sunday,23,Part One,BOWER ST,42.31996758,-71.08715022,"(42.31996758, -71.08715022)"
322500,I152055319,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,309,Y,2015-07-05 00:40:00,2015,7,Sunday,0,Part One,HUMBOLDT AVE,42.31915702,-71.0860195,"(42.31915702, -71.08601950)"
322509,I152055311,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,322,Y,2015-07-04 22:47:00,2015,7,Saturday,22,Part One,GLENBURNE ST,42.31512218,-71.0825202,"(42.31512218, -71.08252020)"
322510,I152055311,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,322,Y,2015-07-04 22:47:00,2015,7,Saturday,22,Part One,GLENBURNE ST,42.31512218,-71.0825202,"(42.31512218, -71.08252020)"
322694,I152055102,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,612,Y,2015-07-04 02:19:00,2015,7,Saturday,2,Part One,FRANCIS ST,42.33606304,-71.10782832,"(42.33606304, -71.10782832)"
322704,I152055092,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,462,Y,2015-07-04 02:39:00,2015,7,Saturday,2,Part One,ROSSETER ST,42.30116123,-71.07284279,"(42.30116123, -71.07284279)"
322982,I152054787,3001,Medical Assistance,DEATH INVESTIGATION,B2,281,Y,2015-07-02 23:08:00,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
322983,I152054787,3130,Search Warrants,SEARCH WARRANT,B2,281,Y,2015-07-02 23:08:00,2015,7,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
322984,I152054787,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,281,Y,2015-07-02 23:08:00,2015,7,Thursday,23,Part One,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
322985,I152054787,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,281,Y,2015-07-02 23:08:00,2015,7,Thursday,23,Part One,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
